112,Julian Day,,Shot 1,,,,,,,,,,,,,,,,,,,,,,,,
1972,Year,,G1,G2,G3,,,,,,,,,,,,,,,,,,,,,,
2001,GMT hhmm,,,,,,,,,,,,,,,,,,,,order,shot-geophone,distance,time,,shot,time
,2979.012455,,6.80E-02,-4.10E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2980.8991,,6.80E-02,-4.10E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2982.785745,,6.80E-02,-7.40E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2984.67239,,3.80E-02,-7.40E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,2986.559035,,2.10E-02,-1.30E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,2988.44568,,2.10E-02,-1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2990.332325,,2.10E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2992.21897,,2.10E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,2994.105615,,3.80E-02,-7.40E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2995.99226,,3.80E-02,-4.10E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,2997.878905,,3.80E-02,-4.10E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,2999.76555,,3.80E-02,-4.10E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,3001.652195,,1.20E-02,-7.40E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,3003.53884,,-3.60E-03,-7.40E-02,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,3005.425485,,-2.10E-02,-1.30E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,3007.31213,,-2.10E-02,-1.30E-01,2.40E+00,,,,,,,,,,,,,,,,,,,,,,
,3009.198775,,-3.80E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3011.08542,,-3.80E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3012.972065,,-3.80E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3014.85871,,-3.80E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3016.745355,,-6.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3018.632,,-6.80E-02,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3020.518645,,-1.20E-01,-2.30E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3022.40529,,-1.20E-01,7.00E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3024.291935,,-6.80E-02,2.20E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3026.17858,,-6.80E-02,2.20E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3028.065225,,-3.80E-02,4.00E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3029.95187,,-3.60E-03,4.00E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3031.838515,,3.80E-02,7.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3033.72516,,6.80E-02,7.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3035.611805,,1.20E-01,7.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3037.49845,,1.20E-01,7.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3039.385095,,1.20E-01,4.00E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3041.27174,,1.20E-01,4.00E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3043.158385,,6.80E-02,2.20E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3045.04503,,2.10E-02,1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3046.931675,,-3.80E-02,4.80E-04,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3048.81832,,-6.80E-02,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3050.704965,,-1.20E-01,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3052.59161,,-2.20E-01,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3054.478255,,-2.20E-01,-2.40E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3056.3649,,-2.20E-01,-2.40E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3058.251545,,-2.20E-01,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3060.13819,,-1.20E-01,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3062.024835,,-6.80E-02,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3063.91148,,-6.50E-03,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3065.798125,,3.80E-02,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3067.68477,,6.80E-02,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3069.571415,,1.20E-01,-1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3071.45806,,1.20E-01,-1.30E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3073.344705,,1.20E-01,-1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3075.23135,,6.80E-02,-1.30E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3077.117995,,3.80E-02,-7.40E-02,-1.10E-02,,,,,,,,,,,,,,,,,,,,,,
,3079.00464,,6.50E-03,-7.40E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3080.891285,,-1.20E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3082.77793,,-2.10E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3084.664575,,-1.20E-02,-7.40E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3086.55122,,6.50E-03,-7.40E-02,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3088.437865,,3.80E-02,-4.10E-02,-2.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3090.32451,,6.80E-02,-2.30E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3092.211155,,6.80E-02,6.80E-03,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3094.0978,,6.80E-02,3.90E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3095.984445,,6.80E-02,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3097.87109,,6.80E-02,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3099.757735,,3.80E-02,1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3101.64438,,2.10E-02,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3103.531025,,-1.10E-03,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3105.41767,,-3.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3107.304315,,-3.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3109.19096,,-6.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3111.077605,,-6.80E-02,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3112.96425,,-6.80E-02,2.20E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3114.850895,,-3.80E-02,2.20E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3116.73754,,-3.80E-02,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3118.624185,,-3.80E-02,1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3120.51083,,-3.80E-02,7.00E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3122.397475,,-6.80E-02,2.20E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3124.28412,,-6.80E-02,-1.30E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3126.170765,,-6.80E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3128.05741,,-1.20E-01,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3129.944055,,-1.20E-01,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3131.8307,,-6.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3133.717345,,-6.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3135.60399,,-3.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3137.490635,,-1.20E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3139.37728,,2.10E-02,-1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3141.263925,,6.80E-02,-1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3143.15057,,6.80E-02,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3145.037215,,1.20E-01,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3146.92386,,1.20E-01,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3148.810505,,6.80E-02,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3150.69715,,3.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3152.583795,,-6.50E-03,-1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3154.47044,,-3.80E-02,-2.40E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3156.357085,,-6.80E-02,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3158.24373,,-1.20E-01,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3160.130375,,-1.20E-01,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3162.01702,,-1.20E-01,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3163.903665,,-6.80E-02,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3165.79031,,-3.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3167.676955,,-1.20E-02,-7.40E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3169.5636,,2.10E-02,-7.20E-03,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3171.450245,,3.80E-02,7.00E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3173.33689,,6.80E-02,1.30E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3175.223535,,6.80E-02,2.20E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3177.11018,,6.80E-02,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3178.996825,,6.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3180.88347,,3.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3182.770115,,3.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3184.65676,,3.80E-02,2.20E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3186.543405,,3.80E-02,2.20E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3188.43005,,3.80E-02,1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3190.316695,,3.80E-02,7.00E-02,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3192.20334,,6.80E-02,6.80E-03,-6.30E-03,,,,,,,,,,,,,,,,,,,,,,
,3194.089985,,6.80E-02,-4.10E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3195.97663,,1.20E-01,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3197.863275,,1.20E-01,-4.10E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3199.74992,,1.20E-01,-2.30E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3201.636565,,1.20E-01,-4.70E-04,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3203.52321,,1.20E-01,2.20E-02,-3.50E-03,,,,,,,,,,,,,,,,,,,,,,
,3205.409855,,1.20E-01,2.20E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3207.2965,,6.80E-02,6.80E-03,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3209.183145,,6.80E-02,-1.30E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3211.06979,,2.10E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3212.956435,,3.80E-06,-4.10E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3214.84308,,-2.10E-02,-4.10E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3216.729725,,-2.10E-02,-4.10E-02,1.20E-02,,,,,,,,,,,,,,,,,,,,,,
,3218.61637,,-2.10E-02,-2.30E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3220.503015,,-1.20E-02,-1.30E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3222.38966,,3.60E-03,-4.00E-03,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3224.276305,,2.10E-02,3.80E-03,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3226.16295,,3.80E-02,6.80E-03,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3228.049595,,3.80E-02,6.80E-03,2.20E-02,,,,,,,,,,,,,,,,,,,,,,
,3229.93624,,3.80E-02,2.20E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3231.822885,,2.10E-02,3.90E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3233.70953,,-6.50E-03,7.00E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3235.596175,,-3.80E-02,1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3237.48282,,-3.80E-02,1.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3239.369465,,-6.80E-02,2.20E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3241.25611,,-6.80E-02,2.20E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3243.142755,,-6.80E-02,2.20E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3245.0294,,-6.80E-02,1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3246.916045,,-2.10E-02,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3248.80269,,-4.70E-04,7.00E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3250.689335,,3.80E-02,3.90E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3252.57598,,6.80E-02,2.20E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3254.462625,,1.20E-01,2.20E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3256.34927,,1.20E-01,2.20E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3258.235915,,1.20E-01,3.90E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3260.12256,,6.80E-02,3.90E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3262.009205,,6.80E-02,3.90E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3263.89585,,3.80E-02,2.20E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3265.782495,,2.10E-02,1.20E-03,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3267.66914,,-4.70E-04,-4.10E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3269.555785,,-2.10E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3271.44243,,-3.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3273.329075,,-3.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3275.21572,,-3.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3277.102365,,-6.80E-02,-1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3278.98901,,-6.80E-02,-1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3280.875655,,-6.80E-02,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3282.7623,,-6.80E-02,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3284.648945,,-6.80E-02,-2.40E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3286.53559,,-6.80E-02,-2.40E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3288.422235,,-6.80E-02,-2.40E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3290.30888,,-6.80E-02,-1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3292.195525,,-1.20E-01,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3294.08217,,-2.20E-01,-1.30E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3295.968815,,-1.20E-01,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3297.85546,,-1.20E-01,2.20E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3299.742105,,-1.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3301.62875,,-1.20E-01,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3303.515395,,-1.20E-01,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3305.40204,,-6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3307.288685,,-3.80E-02,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3309.17533,,1.20E-02,3.90E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3311.061975,,6.80E-02,2.20E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3312.94862,,1.20E-01,2.20E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3314.835265,,1.20E-01,3.90E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3316.72191,,2.20E-01,7.00E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3318.608555,,2.20E-01,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3320.4952,,1.20E-01,1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3322.381845,,1.20E-01,1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3324.26849,,1.20E-01,1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3326.155135,,1.20E-01,1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3328.04178,,6.80E-02,7.00E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3329.928425,,6.80E-02,7.00E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3331.81507,,6.80E-02,3.90E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3333.701715,,6.80E-02,6.80E-03,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3335.58836,,3.80E-02,-2.30E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3337.475005,,2.10E-02,-4.10E-02,2.10E-03,,,,,,,,,,,,,,,,,,,,,,
,3339.36165,,-3.60E-03,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3341.248295,,-3.80E-02,-1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3343.13494,,-6.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3345.021585,,-6.80E-02,-1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3346.90823,,-1.20E-01,-1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3348.794875,,-1.20E-01,-1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3350.68152,,-1.20E-01,-1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3352.568165,,-1.20E-01,-1.30E-01,-2.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3354.45481,,-2.20E-01,-7.40E-02,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3356.341455,,-1.20E-01,-7.40E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3358.2281,,-1.20E-01,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3360.114745,,-1.20E-01,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3362.00139,,-6.80E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3363.888035,,-6.80E-02,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3365.77468,,-6.80E-02,-7.40E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3367.661325,,-3.80E-02,-4.10E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3369.54797,,-2.00E-03,-2.30E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3371.434615,,3.80E-02,1.20E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3373.32126,,6.80E-02,7.00E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3375.207905,,1.20E-01,1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3377.09455,,2.20E-01,2.20E-01,6.60E-03,,,,,,,,,,,,,,,,,,,,,,
,3378.981195,,2.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3380.86784,,2.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3382.754485,,2.20E-01,2.20E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3384.64113,,2.20E-01,2.20E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3386.527775,,2.20E-01,2.20E-01,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3388.41442,,2.20E-01,2.20E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3390.301065,,2.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3392.18771,,1.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3394.074355,,6.80E-02,1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3395.961,,3.80E-02,1.30E-01,-1.10E-02,,,,,,,,,,,,,,,,,,,,,,
,3397.847645,,-1.10E-03,7.00E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3399.73429,,-3.80E-02,2.20E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3401.620935,,-6.80E-02,-7.20E-03,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3403.50758,,-6.80E-02,-2.30E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3405.394225,,-6.80E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3407.28087,,-1.20E-01,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3409.167515,,-1.20E-01,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3411.05416,,-1.20E-01,-1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3412.940805,,-1.20E-01,-2.40E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3414.82745,,-2.20E-01,-2.40E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3416.714095,,-1.20E-01,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3418.60074,,-1.20E-01,-4.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3420.487385,,-1.20E-01,-4.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3422.37403,,-1.20E-01,-4.30E-01,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3424.260675,,-1.20E-01,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3426.14732,,-1.20E-01,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3428.033965,,-1.20E-01,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3429.92061,,-1.20E-01,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3431.807255,,-6.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3433.6939,,-3.80E-02,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3435.580545,,-2.10E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3437.46719,,-1.20E-02,-7.20E-03,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3439.353835,,-6.50E-03,7.00E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3441.24048,,-3.60E-03,1.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3443.127125,,3.60E-03,2.20E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3445.01377,,2.10E-02,2.20E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3446.900415,,3.80E-02,2.20E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3448.78706,,6.80E-02,1.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3450.673705,,1.20E-01,7.00E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3452.56035,,1.20E-01,-7.20E-03,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3454.446995,,2.20E-01,-4.10E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3456.33364,,2.20E-01,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3458.220285,,2.20E-01,-4.10E-02,2.20E-02,,,,,,,,,,,,,,,,,,,,,,
,3460.10693,,2.20E-01,6.80E-03,2.10E-03,,,,,,,,,,,,,,,,,,,,,,
,3461.993575,,1.20E-01,7.00E-02,-6.30E-03,,,,,,,,,,,,,,,,,,,,,,
,3463.88022,,1.20E-01,1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3465.766865,,6.80E-02,2.20E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3467.65351,,2.10E-02,4.00E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3469.540155,,2.00E-03,4.00E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3471.4268,,-1.20E-02,4.00E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3473.313445,,-2.10E-02,4.00E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3475.20009,,-2.10E-02,4.00E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
